Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Jane,2018-03-11 21:36:57,00:56:16,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 3: Episode 1,,Samsung 2016 Jazz-L UHD TV Smart TV,00:55:20,00:55:20,GB (United Kingdom)
Jane,2018-03-11 16:44:02,00:19:35,,Rick and Morty: Season 1: Rick Potion #9 (Episode 6),,Chrome PC (Cadmium),00:20:04,Not latest view,AU (Australia)
Jane,2018-03-11 16:24:20,00:19:38,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 1: Meeseeks and Destroy (Episode 5),,Chrome PC (Cadmium),00:20:16,00:20:16,AU (Australia)
Jane,2018-03-11 16:03:26,00:20:51,,Rick and Morty: Season 1: M. Night Shaym-Aliens! (Episode 4),,Chrome PC (Cadmium),00:21:17,00:21:17,AU (Australia)
Jane,2018-03-11 16:00:55,00:02:27,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 2: Auto Erotic Assimilation (Episode 3),,Chrome PC (Cadmium),00:02:32,00:02:32,AU (Australia)
Jane,2018-03-11 15:37:52,00:22:55,Autoplayed: user action: None; ,Rick and Morty: Season 2: Mortynight Run (Episode 2),,Chrome PC (Cadmium),00:23:01,00:23:01,AU (Australia)
Jane,2018-03-11 15:14:46,00:23:03,,Rick and Morty: Season 2: A Rickle in Time (Episode 1),,Chrome PC (Cadmium),00:23:03,Not latest view,AU (Australia)
Jane,2018-03-11 15:13:42,00:01:00,,Rick and Morty: Season 3: The Rickchurian Mortydate (Episode 10),,Chrome PC (Cadmium),00:06:50,Not latest view,AU (Australia)
Jane,2018-03-11 13:21:49,01:48:47,,War Dogs,,Chrome PC (Cadmium),01:49:49,01:49:49,AU (Australia)
Jane,2018-03-11 11:26:08,01:54:38,,The Ridiculous 6,,Chrome PC (Cadmium),01:52:47,01:52:47,AU (Australia)
Jane,2018-03-11 11:13:06,00:06:05,,Punch-Drunk Love,,Chrome PC (Cadmium),00:06:05,00:06:05,AU (Australia)
Jane,2018-03-11 09:42:29,01:28:29,,Happy Gilmore,,Chrome PC (Cadmium),01:28:29,01:28:29,AU (Australia)
Jane,2018-03-09 03:29:26,00:00:11,,Top Gear: Series 20: Episode 5,,Chrome PC (Cadmium),00:02:13,Not latest view,AU (Australia)
Jane,2018-03-08 22:46:57,00:21:17,Autoplayed: user action: Unspecified; ,Star Trek: Discovery: Season 1: Choose Your Pain (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:23:51,Not latest view,GB (United Kingdom)
Jane,2018-03-08 22:01:15,00:45:39,Autoplayed: user action: Unspecified; ,Star Trek: Discovery: Season 1: The Butcher's Knife Cares Not for the Lamb's Cry (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:48:28,00:48:28,GB (United Kingdom)
Jane,2018-03-08 20:47:28,00:45:52,Autoplayed: user action: Unspecified; ,Star Trek: Discovery: Season 1: Context Is for Kings (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:47:02,00:47:02,GB (United Kingdom)
Jane,2018-03-08 20:10:03,00:37:23,Autoplayed: user action: None; ,Star Trek: Discovery: Season 1: Battle at the Binary Stars (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:37:33,00:37:33,GB (United Kingdom)
Jane,2018-03-08 19:40:10,00:29:46,Autoplayed: user action: Unspecified; ,Star Trek: Discovery: Season 1: The Vulcan Hello (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:23,00:42:23,GB (United Kingdom)
Jane,2018-03-08 15:39:14,00:01:32,Autoplayed: user action: User_Interaction; ,Top Gear: Series 20: Episode 5,,Chrome PC (Cadmium),00:02:02,Not latest view,AU (Australia)
Jane,2018-03-08 14:47:22,00:51:49,,Top Gear: Series 20: Episode 4,,Chrome PC (Cadmium),00:51:49,00:51:49,AU (Australia)
Jane,2018-03-08 13:17:59,01:21:23,,Borat,,Chrome PC (Cadmium),01:21:23,01:21:23,AU (Australia)
Jane,2018-03-08 11:10:48,01:49:15,,Gangster Squad,,Chrome PC (Cadmium),01:49:15,01:49:15,AU (Australia)
Jane,2018-03-08 03:33:02,00:05:50,,Rick and Morty: Season 3: The Rickchurian Mortydate (Episode 10),,Chrome PC (Cadmium),00:05:50,Not latest view,AU (Australia)
Jane,2018-03-07 22:45:31,00:00:03,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 3: Episode 1,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:03,Not latest view,GB (United Kingdom)
Jane,2018-03-07 21:49:00,00:56:14,,Peaky Blinders: Season 2: Episode 6,,Samsung 2016 Jazz-L UHD TV Smart TV,00:58:34,00:58:34,GB (United Kingdom)
Jane,2018-03-07 21:40:00,00:02:06,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 2: Episode 6,,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:06,Not latest view,GB (United Kingdom)
Jane,2018-03-07 13:53:58,00:22:55,Autoplayed: user action: None; ,Rick and Morty: Season 3: The Rickchurian Mortydate (Episode 10),,Chrome PC (Cadmium),00:23:02,Not latest view,AU (Australia)
Jane,2018-03-07 13:31:29,00:22:26,Autoplayed: user action: None; ,Rick and Morty: Season 3: The ABC's of Beth (Episode 9),,Chrome PC (Cadmium),00:22:33,00:22:33,AU (Australia)
Jane,2018-03-07 13:09:12,00:22:15,Autoplayed: user action: None; ,Rick and Morty: Season 3: Morty's Mind Blowers (Episode 8),,Chrome PC (Cadmium),00:22:22,00:22:22,AU (Australia)
Jane,2018-03-07 12:46:45,00:22:23,Autoplayed: user action: None; ,Rick and Morty: Season 3: The Ricklantis Mixup (Episode 7),,Chrome PC (Cadmium),00:22:30,00:22:30,AU (Australia)
Jane,2018-03-07 12:23:59,00:22:43,,Rick and Morty: Season 3: Rest and Ricklaxation (Episode 6),,Chrome PC (Cadmium),00:22:52,00:22:52,AU (Australia)
Jane,2018-03-07 09:12:03,00:01:53,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 3: Rest and Ricklaxation (Episode 6),,Chrome PC (Cadmium),00:02:00,Not latest view,AU (Australia)
Jane,2018-03-07 08:49:30,00:22:31,Autoplayed: user action: None; ,Rick and Morty: Season 3: The Whirly Dirly Conspiracy (Episode 5),,Chrome PC (Cadmium),00:22:38,00:22:38,AU (Australia)
Jane,2018-03-07 08:26:16,00:23:11,Autoplayed: user action: None; ,Rick and Morty: Season 3: Vindicators 3:  The Return of Worldender (Episode 4),,Chrome PC (Cadmium),00:23:18,00:23:18,AU (Australia)
Jane,2018-03-07 08:02:43,00:23:30,Autoplayed: user action: None; ,Rick and Morty: Season 3: Pickle Rick (Episode 3),,Chrome PC (Cadmium),00:23:38,00:23:38,AU (Australia)
Jane,2018-03-07 07:39:50,00:22:50,,Rick and Morty: Season 3: Rickmancing the Stone (Episode 2),,Chrome PC (Cadmium),00:22:50,00:22:50,AU (Australia)
Jane,2018-03-07 07:38:45,00:01:02,,Rick and Morty: Season 2: Get Schwifty (Episode 5),,Chrome PC (Cadmium),00:01:02,Not latest view,AU (Australia)
Jane,2018-03-07 07:34:50,00:03:50,,Rick and Morty: Season 3: The ABC's of Beth (Episode 9),,Chrome PC (Cadmium),00:03:52,Not latest view,AU (Australia)
Jane,2018-03-07 02:32:25,00:13:12,Autoplayed: user action: User_Interaction; ,Black Books: Series 2: The Fixer (Episode 3),,Chrome PC (Cadmium),00:13:39,Not latest view,AU (Australia)
Jane,2018-03-07 02:08:28,00:23:54,Autoplayed: user action: User_Interaction; ,Black Books: Series 2: Fever (Episode 2),,Chrome PC (Cadmium),00:23:54,00:23:54,AU (Australia)
Jane,2018-03-07 01:39:18,00:29:06,,Black Books: Series 2: The Entertainer (Episode 1),,Chrome PC (Cadmium),00:23:59,00:23:59,AU (Australia)
Jane,2018-03-06 14:26:42,02:02:11,,Mute,,Chrome PC (Cadmium),01:59:52,01:59:52,AU (Australia)
Jane,2018-03-06 01:26:41,02:06:44,,Pirates of the Caribbean: Dead Men Tell No Tales,,Chrome PC (Cadmium),02:06:44,02:06:44,AU (Australia)
Jane,2018-03-06 01:18:35,00:04:58,,Dirty Money: Season 1: Hard NOx (Episode 1),,Chrome PC (Cadmium),00:05:01,00:05:01,AU (Australia)
Jane,2018-03-06 01:16:30,00:01:19,,The Last Secrets of 9/11,,Chrome PC (Cadmium),00:01:19,00:01:19,AU (Australia)
Jane,2018-03-05 22:07:17,00:57:54,Autoplayed: user action: None; ,Peaky Blinders: Season 2: Episode 5,,Samsung 2016 Jazz-L UHD TV Smart TV,00:57:54,00:57:54,GB (United Kingdom)
Jane,2018-03-05 21:09:35,00:57:38,Autoplayed: user action: None; ,Peaky Blinders: Season 2: Episode 4,,Samsung 2016 Jazz-L UHD TV Smart TV,00:57:38,00:57:38,GB (United Kingdom)
Jane,2018-03-05 20:57:15,00:01:30,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: The ABC's of Beth (Episode 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:02,Not latest view,GB (United Kingdom)
Jane,2018-03-05 20:34:51,00:22:19,Autoplayed: user action: None; ,Rick and Morty: Season 3: Morty's Mind Blowers (Episode 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:25,Not latest view,GB (United Kingdom)
Jane,2018-03-05 20:25:32,00:09:12,Autoplayed: user action: None; ,Rick and Morty: Season 3: The Ricklantis Mixup (Episode 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:33,Not latest view,GB (United Kingdom)
Jane,2018-03-05 19:55:07,00:13:27,,Rick and Morty: Season 3: The Ricklantis Mixup (Episode 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:13:23,Not latest view,GB (United Kingdom)
Jane,2018-03-05 19:53:29,00:01:14,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: Rest and Ricklaxation (Episode 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:45,Not latest view,GB (United Kingdom)
Jane,2018-03-05 13:20:11,02:03:13,,The Karate Kid,,Chrome PC (Cadmium),02:03:13,02:03:13,AU (Australia)
Jane,2018-03-05 11:42:33,01:34:35,,Dark Skies,,Chrome PC (Cadmium),01:33:48,01:33:48,AU (Australia)
Jane,2018-03-04 22:35:43,00:00:02,,Peaky Blinders: Season 2: Episode 4,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:02,Not latest view,GB (United Kingdom)
Jane,2018-03-04 21:15:39,00:58:26,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 2: Episode 3,,Samsung 2016 Jazz-L UHD TV Smart TV,00:58:26,00:58:26,GB (United Kingdom)
Jane,2018-03-04 19:41:43,00:57:26,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 2: Episode 2,,Samsung 2016 Jazz-L UHD TV Smart TV,00:57:26,00:57:26,GB (United Kingdom)
Jane,2018-03-04 15:06:27,00:12:03,Autoplayed: user action: Unspecified; ,WarGames,,Samsung 2016 Jazz-L UHD TV Smart TV,00:12:03,00:12:03,GB (United Kingdom)
Jane,2018-03-03 20:53:53,00:04:12,,I'm Alan Partridge: Series 1: Basic Alan (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:04:12,Not latest view,GB (United Kingdom)
Jane,2018-03-03 20:53:39,00:00:01,Autoplayed: user action: None; ,I'm Alan Partridge: Series 1: Basic Alan (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,Not latest view,GB (United Kingdom)
Jane,2018-03-03 20:42:06,00:11:23,,The IT Crowd: Series 1: Yesterday's Jam (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:11:23,Not latest view,GB (United Kingdom)
Jane,2018-03-03 20:41:57,00:00:01,Autoplayed: user action: None; ,The IT Crowd: Series 4: Something Happened (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2018-03-02 22:59:18,00:58:41,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 2: Episode 1,,Samsung 2016 Jazz-L UHD TV Smart TV,00:58:41,00:58:41,GB (United Kingdom)
Jane,2018-03-02 22:01:41,00:53:41,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 1: Episode 6,,Samsung 2016 Jazz-L UHD TV Smart TV,00:53:41,00:53:41,GB (United Kingdom)
Jane,2018-03-02 21:05:26,00:56:12,Autoplayed: user action: None; ,Peaky Blinders: Season 1: Episode 5,,Samsung 2016 Jazz-L UHD TV Smart TV,00:56:12,00:56:12,GB (United Kingdom)
Jane,2018-03-02 20:06:30,00:58:12,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 1: Episode 4,,Samsung 2016 Jazz-L UHD TV Smart TV,00:58:12,00:58:12,GB (United Kingdom)
Jane,2018-03-02 18:54:36,00:21:32,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: Rest and Ricklaxation (Episode 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:21:32,Not latest view,GB (United Kingdom)
Jane,2018-03-02 18:30:25,00:08:49,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: The Whirly Dirly Conspiracy (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:28,Not latest view,GB (United Kingdom)
Jane,2018-03-02 02:25:04,00:01:41,,Round the Twist: Series 1: Skeleton On The Dunny (Episode 1),,Chrome PC (Cadmium),00:01:41,00:01:41,AU (Australia)
Jane,2018-03-02 00:42:34,00:00:03,,Black Books: Series 2: The Entertainer (Episode 1),,Chrome PC (Cadmium),00:05:10,Not latest view,AU (Australia)
Jane,2018-03-01 22:03:36,00:54:41,Autoplayed: user action: Unspecified; ,Peaky Blinders: Season 1: Episode 3,,Samsung 2016 Jazz-L UHD TV Smart TV,00:54:41,00:54:41,GB (United Kingdom)
Jane,2018-03-01 21:05:49,00:57:45,Autoplayed: user action: None; ,Peaky Blinders: Season 1: Episode 2,,Samsung 2016 Jazz-L UHD TV Smart TV,00:57:45,00:57:45,GB (United Kingdom)
Jane,2018-03-01 19:59:37,00:56:54,,Peaky Blinders: Season 1: Episode 1,,Samsung 2016 Jazz-L UHD TV Smart TV,00:56:54,00:56:54,GB (United Kingdom)
Jane,2018-03-01 18:51:09,00:13:53,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: The Whirly Dirly Conspiracy (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:13:40,Not latest view,GB (United Kingdom)
Jane,2018-03-01 17:02:55,00:05:07,,Black Books: Series 2: The Entertainer (Episode 1),,Chrome PC (Cadmium),00:05:07,Not latest view,AU (Australia)
Jane,2018-03-01 17:02:18,00:00:34,,Black Books: Series 1: Cooking the Books (Episode 1),,Chrome PC (Cadmium),00:15:02,00:15:02,AU (Australia)
Jane,2018-03-01 16:38:26,00:23:24,,The IT Crowd: Series 4: The Final Countdown (Episode 2),,Chrome PC (Cadmium),00:23:24,00:23:24,AU (Australia)
Jane,2018-02-28 20:18:57,00:23:01,,Rick and Morty: Season 3: Vindicators 3:  The Return of Worldender (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:23:07,Not latest view,GB (United Kingdom)
Jane,2018-02-28 20:16:46,00:01:38,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: Pickle Rick (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:23:34,Not latest view,GB (United Kingdom)
Jane,2018-02-28 19:38:07,00:22:37,,Rick and Morty: Season 3: Pickle Rick (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:43,Not latest view,GB (United Kingdom)
Jane,2018-02-28 19:01:26,00:06:04,,Rick and Morty: Season 3: Rickmancing the Stone (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:46,Not latest view,GB (United Kingdom)
Jane,2018-02-28 19:00:35,00:00:28,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: The Rickshank Rickdemption (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:23:43,00:23:43,GB (United Kingdom)
Jane,2018-02-27 19:59:45,00:21:04,Autoplayed: user action: Unspecified; ,I'm Alan Partridge: Series 1: Watership Alan (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:29:06,00:29:06,GB (United Kingdom)
Jane,2018-02-27 03:10:27,00:20:21,,Rick and Morty: Season 3: The Rickshank Rickdemption (Episode 1),,Chrome PC (Cadmium),00:20:21,Not latest view,AU (Australia)
Jane,2018-02-26 19:45:38,00:17:28,,Rick and Morty: Season 3: Rickmancing the Stone (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:17:34,Not latest view,GB (United Kingdom)
Jane,2018-02-26 19:33:06,00:12:24,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: The Rickshank Rickdemption (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:23:37,Not latest view,GB (United Kingdom)
Jane,2018-02-25 22:44:32,00:00:04,Autoplayed: user action: None; ,WarGames,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,Not latest view,GB (United Kingdom)
Jane,2018-02-25 20:27:28,01:42:48,,Ferris Bueller's Day Off,,Samsung 2016 Jazz-L UHD TV Smart TV,01:42:54,01:42:54,GB (United Kingdom)
Jane,2018-02-25 18:09:04,00:00:08,Autoplayed: user action: Unspecified; ,Ferris Bueller's Day Off,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:08,Not latest view,GB (United Kingdom)
Jane,2018-02-20 22:13:07,00:40:16,Autoplayed: user action: Unspecified; ,Under an Arctic Sky,,Samsung 2016 Jazz-L UHD TV Smart TV,00:40:16,00:40:16,GB (United Kingdom)
Jane,2018-02-20 22:12:14,00:00:02,Autoplayed: user action: None; ,Megafamilies,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:02,00:00:02,GB (United Kingdom)
Jane,2018-02-20 21:14:07,00:45:02,Autoplayed: user action: Unspecified; ,Megafamilies,,Samsung 2016 Jazz-L UHD TV Smart TV,00:45:02,Not latest view,GB (United Kingdom)
Jane,2018-02-20 21:05:02,00:00:03,Autoplayed: user action: None; ,Further,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:03,00:00:03,GB (United Kingdom)
Jane,2018-02-20 20:58:49,00:00:04,Autoplayed: user action: None; ,Hitman: Agent 47,,Samsung 2016 Jazz-L UHD TV Smart TV,00:09:02,00:09:02,GB (United Kingdom)
Jane,2018-02-20 20:58:30,00:00:04,Autoplayed: user action: None; ,First Team: Juventus: Season 1: Part A: Episode 1,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,Not latest view,GB (United Kingdom)
Jane,2018-02-20 20:57:59,00:00:01,Autoplayed: user action: None; ,I'm Alan Partridge: Series 1: Watership Alan (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:08:03,Not latest view,GB (United Kingdom)
Jane,2018-02-20 20:57:45,00:00:04,Autoplayed: user action: Unspecified; ,Strong Island,,Samsung 2016 Jazz-L UHD TV Smart TV,01:30:41,01:30:41,GB (United Kingdom)
Jane,2018-02-20 20:01:37,00:03:21,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 3: The Rickshank Rickdemption (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:11:13,Not latest view,GB (United Kingdom)
Jane,2018-02-20 19:10:54,00:07:47,,Rick and Morty: Season 3: The Rickshank Rickdemption (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:07:53,Not latest view,GB (United Kingdom)
Jane,2018-02-20 18:22:59,00:23:13,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 2: The Wedding Squanchers (Episode 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:23:13,00:23:13,GB (United Kingdom)
Jane,2018-02-18 20:01:38,00:22:12,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 2: Look Who's Purging Now (Episode 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:12,00:22:12,GB (United Kingdom)
Jane,2018-02-15 23:02:39,00:20:05,Autoplayed: user action: Unspecified; ,Slow TV: Train Ride Bergen to Oslo,,Samsung 2016 Jazz-L UHD TV Smart TV,01:45:53,Not latest view,GB (United Kingdom)
Jane,2018-02-15 22:19:50,00:42:31,,Slow TV: National Firewood Evening,,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:31,00:42:31,GB (United Kingdom)
Jane,2018-02-12 15:14:42,00:35:36,Autoplayed: user action: Unspecified; ,Slow TV: Train Ride Bergen to Oslo,,Samsung 2016 Jazz-L UHD TV Smart TV,01:25:48,Not latest view,GB (United Kingdom)
Jane,2018-02-12 15:05:31,00:08:59,Autoplayed: user action: Unspecified; ,Hitman: Agent 47,,Samsung 2016 Jazz-L UHD TV Smart TV,00:08:59,Not latest view,GB (United Kingdom)
Jane,2018-02-12 15:04:48,00:00:01,Autoplayed: user action: None; ,Bridge of Spies,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2018-02-11 20:29:43,02:15:20,Autoplayed: user action: Unspecified; ,Bridge of Spies,,Samsung 2016 Jazz-L UHD TV Smart TV,02:14:32,Not latest view,GB (United Kingdom)
Jane,2018-02-11 20:27:31,00:02:00,Autoplayed: user action: Unspecified; ,Slow TV: National Firewood Evening,,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:00,Not latest view,GB (United Kingdom)
Jane,2018-02-10 19:45:02,00:00:01,Autoplayed: user action: None; ,Rick and Morty: Season 2: Look Who's Purging Now (Episode 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,Not latest view,GB (United Kingdom)
Jane,2018-02-10 19:03:51,00:09:04,Autoplayed: user action: Unspecified; ,Slow TV: Train Ride Bergen to Oslo,,Samsung 2016 Jazz-L UHD TV Smart TV,00:50:12,Not latest view,GB (United Kingdom)
Jane,2018-02-10 18:17:05,00:23:39,Autoplayed: user action: Unspecified; ,Slow TV: Train Ride Bergen to Oslo,,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:09,Not latest view,GB (United Kingdom)
Jane,2018-02-10 16:53:54,00:57:55,,Louis Theroux's Weird Weekends: Collection: The Ultra Zionists (Episode 18),,Samsung 2016 Jazz-L UHD TV Smart TV,00:57:55,00:57:55,GB (United Kingdom)
Jane,2018-02-10 16:52:58,00:00:03,Autoplayed: user action: None; ,Louis Theroux's Weird Weekends: Collection: Behind Bars (Episode 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:03,00:00:03,GB (United Kingdom)
Jane,2018-02-10 16:41:27,00:10:03,Autoplayed: user action: Unspecified; ,Slow TV: Train Ride Bergen to Oslo,,Samsung 2016 Jazz-L UHD TV Smart TV,00:17:31,Not latest view,GB (United Kingdom)
Jane,2018-02-09 21:12:29,02:08:57,Autoplayed: user action: Unspecified; ,Fury,,Samsung 2016 Jazz-L UHD TV Smart TV,02:08:54,02:08:54,GB (United Kingdom)
Jane,2018-02-09 21:05:02,00:02:16,Autoplayed: user action: Unspecified; ,Slow TV: The Telemark Canal,,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:06,00:02:06,GB (United Kingdom)
Jane,2018-02-09 21:04:14,00:00:40,Autoplayed: user action: Unspecified; ,Slow TV: Northern Passage,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:40,00:00:40,GB (United Kingdom)
Jane,2018-02-09 21:00:15,00:02:48,Autoplayed: user action: Unspecified; ,Slow TV: Salmon Fishing,,Samsung 2016 Jazz-L UHD TV Smart TV,00:07:04,00:07:04,GB (United Kingdom)
Jane,2018-02-09 20:53:44,00:06:23,Autoplayed: user action: Unspecified; ,Slow TV: Train Ride Bergen to Oslo,,Samsung 2016 Jazz-L UHD TV Smart TV,00:07:29,Not latest view,GB (United Kingdom)
Jane,2018-02-08 22:42:46,00:00:02,Autoplayed: user action: None; ,Black Mirror: Season 3: Men Against Fire (Episode 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:26,00:00:26,GB (United Kingdom)
Jane,2018-02-08 21:42:49,00:59:15,Autoplayed: user action: Unspecified; ,Black Mirror: Season 3: San Junipero (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:59:51,00:59:51,GB (United Kingdom)
Jane,2018-02-08 21:20:01,00:22:29,Autoplayed: user action: None; ,Rick and Morty: Season 2: Interdimensional Cable 2: Tempting Fate (Episode 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:22:33,00:22:33,GB (United Kingdom)
